restaurant_id,name,cuisine,price_range,neighborhood,ambiance,description,rating,latitude,longitude
rest_0622,Bistro German Corner,German,$$,Bronx,Fast-casual,German restaurant in Bronx with fast-casual atmosphere. $$ price range.,4.0,40.78064036172328,-73.95407601224031
rest_0623,Cafe French Corner,French,$$$$,Downtown,Romantic,French restaurant in Downtown with romantic atmosphere. $$$$ price range.,3.4,40.70519565775543,-73.9213721800616
rest_0624,Cafe Thai House,Thai,$,Chelsea,Outdoor seating,Thai restaurant in Chelsea with outdoor seating atmosphere. $ price range.,3.5,40.71647063534323,-73.96697849351285
rest_0625,The Greek House,Greek,$,Williamsburg,Trendy,Greek restaurant in Williamsburg with trendy atmosphere. $ price range.,3.4,40.775675150568865,-73.9480614140496
rest_0626,Kitchen Mexican Place,Mexican,$,Downtown,Fine Dining,Mexican restaurant in Downtown with fine dining atmosphere. $ price range.,4.3,40.78795818549515,-73.91294215749541
rest_0627,Kitchen Spanish Corner,Spanish,$,Park Slope,Trendy,Spanish restaurant in Park Slope with trendy atmosphere. $ price range.,3.8,40.72387962113815,-73.9548760655819
rest_0628,The Thai Spot,Thai,$,Manhattan,Upscale,Thai restaurant in Manhattan with upscale atmosphere. $ price range.,4.7,40.75387017979527,-73.95021874919658
rest_0629,The Indian Spot,Indian,$$$$,Midtown,Outdoor seating,Indian restaurant in Midtown with outdoor seating atmosphere. $$$$ price range.,3.9,40.710547369995666,-73.93432198952758
rest_0630,Cafe Mexican Spot,Mexican,$,Astoria,Romantic,Mexican restaurant in Astoria with romantic atmosphere. $ price range.,3.7,40.77756118509253,-73.90355233460993
rest_0631,Bistro Turkish Corner,Turkish,$$,Bronx,Upscale,Turkish restaurant in Bronx with upscale atmosphere. $$ price range.,4.9,40.72037664591277,-73.94766703688053
rest_0632,Lucky Palace,Chinese,$$$$,Queens,Fast-casual,Chinese restaurant in Queens with fast-casual atmosphere. $$$$ price range.,4.7,40.757759336588116,-73.93654175824497
rest_0633,Bella Bistro,Italian,$,SoHo,Fine Dining,Italian restaurant in SoHo with fine dining atmosphere. $ price range.,3.5,40.77979141596159,-73.96040295273376
rest_0634,The Indian Spot,Indian,$,Park Slope,Fine Dining,Indian restaurant in Park Slope with fine dining atmosphere. $ price range.,4.1,40.71579548228354,-73.93041008818312
rest_0635,Kitchen Korean House,Korean,$$$$,Manhattan,Trendy,Korean restaurant in Manhattan with trendy atmosphere. $$$$ price range.,4.7,40.779326135043824,-73.96832383229325
rest_0636,Bistro Mexican Spot,Mexican,$$,Downtown,Trendy,Mexican restaurant in Downtown with trendy atmosphere. $$ price range.,3.7,40.7184224839238,-73.91060102899922
rest_0637,The German Corner,German,$,Midtown,Casual,German restaurant in Midtown with casual atmosphere. $ price range.,3.7,40.7654292552325,-73.98478957167778
rest_0638,Bistro French House,French,$$$,Bronx,Fast-casual,French restaurant in Bronx with fast-casual atmosphere. $$$ price range.,5.7,40.70834640849894,-73.91175836315927
rest_0639,Kitchen Greek Place,Greek,$$$,Brooklyn,Fine Dining,Greek restaurant in Brooklyn with fine dining atmosphere. $$$ price range.,3.1,40.780360353544154,-73.94947932264233
rest_0640,Kitchen Brazilian Corner,Brazilian,$$$,Williamsburg,Fast-casual,Brazilian restaurant in Williamsburg with fast-casual atmosphere. $$$ price range.,3.9,40.79841103190365,-73.93320800011963
rest_0641,Cafe Mexican House,Mexican,$$,Tribeca,Casual,Mexican restaurant in Tribeca with casual atmosphere. $$ price range.,4.4,40.76346712732539,-73.98340451047042
rest_0642,Cafe German Place,German,$$$$,Chelsea,Fast-casual,German restaurant in Chelsea with fast-casual atmosphere. $$$$ price range.,3.9,40.71622334057825,-73.99873924800242
rest_0643,Kitchen Greek Place,Greek,$,SoHo,Family-friendly,Greek restaurant in SoHo with family-friendly atmosphere. $ price range.,4.8,40.75597556836384,-73.94726003778773
rest_0644,The Mexican Spot,Mexican,$$$$,Astoria,Casual,Mexican restaurant in Astoria with casual atmosphere. $$$$ price range.,4.5,40.7079406584643,-73.92685035096596
rest_0645,Cafe Vietnamese Spot,Vietnamese,$,Tribeca,Outdoor seating,Vietnamese restaurant in Tribeca with outdoor seating atmosphere. $ price range.,4.3,40.71874119440976,-73.9141822946843
rest_0646,Kitchen Turkish Spot,Turkish,$,Williamsburg,Romantic,Turkish restaurant in Williamsburg with romantic atmosphere. $ price range.,4.1,40.77102427986233,-73.96856498868162
rest_0647,The Spanish House,Spanish,$$,Park Slope,Bar atmosphere,Spanish restaurant in Park Slope with bar atmosphere atmosphere. $$ price range.,5.1,40.74711678989328,-73.91783631022896
rest_0648,The French Place,French,$$$$,Astoria,Family-friendly,French restaurant in Astoria with family-friendly atmosphere. $$$$ price range.,2.3,40.74942124472503,-73.91717507475629
rest_0649,The Vietnamese Corner,Vietnamese,$$,Bronx,Trendy,Vietnamese restaurant in Bronx with trendy atmosphere. $$ price range.,3.5,40.73352080473709,-73.98262384068643
rest_0650,The Ethiopian Place,Ethiopian,$$$$,Williamsburg,Romantic,Ethiopian restaurant in Williamsburg with romantic atmosphere. $$$$ price range.,4.7,40.71006374785235,-73.9760125887244
rest_0651,Kitchen Brazilian Spot,Brazilian,$$$$,Midtown,Fast-casual,Brazilian restaurant in Midtown with fast-casual atmosphere. $$$$ price range.,4.4,40.7141971989761,-73.96520585884178
rest_0652,The Mexican Place,Mexican,$$$$,Tribeca,Casual,Mexican restaurant in Tribeca with casual atmosphere. $$$$ price range.,5.3,40.76511475848817,-73.93790714325216
rest_0653,The German House,German,$,Park Slope,Outdoor seating,German restaurant in Park Slope with outdoor seating atmosphere. $ price range.,3.7,40.735237494660964,-73.91585524469153
rest_0654,Bistro American Spot,American,$$,SoHo,Fast-casual,American restaurant in SoHo with fast-casual atmosphere. $$ price range.,4.3,40.76341421382957,-73.98737352584355
rest_0655,Imperial House,Chinese,$$,Astoria,Cozy,Chinese restaurant in Astoria with cozy atmosphere. $$ price range.,4.0,40.76761775620754,-73.96748959845684
rest_0656,The Brazilian Spot,Brazilian,$,Midtown,Romantic,Brazilian restaurant in Midtown with romantic atmosphere. $ price range.,3.6,40.717488143717596,-73.91442627410943
rest_0657,Bistro Greek House,Greek,$$$,Park Slope,Outdoor seating,Greek restaurant in Park Slope with outdoor seating atmosphere. $$$ price range.,4.2,40.72271795570235,-73.91629588747571
rest_0658,Imperial Garden,Chinese,$$,Astoria,Family-friendly,Chinese restaurant in Astoria with family-friendly atmosphere. $$ price range.,4.7,40.76941505735098,-73.94873452468549
rest_0659,Kitchen Mediterranean Corner,Mediterranean,$$,Queens,Fine Dining,Mediterranean restaurant in Queens with fine dining atmosphere. $$ price range.,2.9,40.73053106766967,-73.97873556236289
rest_0660,The Brazilian Place,Brazilian,$$,Tribeca,Cozy,Brazilian restaurant in Tribeca with cozy atmosphere. $$ price range.,4.4,40.787120448226304,-73.92339352234647
rest_0661,Dragon Kitchen,Chinese,$,Astoria,Fast-casual,Chinese restaurant in Astoria with fast-casual atmosphere. $ price range.,4.1,40.778844734325325,-73.9335015096524
rest_0662,Nonna Ristorante,Italian,$,Park Slope,Upscale,Italian restaurant in Park Slope with upscale atmosphere. $ price range.,4.3,40.76707323119058,-73.94395593690196
rest_0663,Bistro French Place,French,$$,Midtown,Upscale,French restaurant in Midtown with upscale atmosphere. $$ price range.,3.8,40.711098946921354,-73.95529444561936
rest_0664,Bistro German Spot,German,$$,Manhattan,Upscale,German restaurant in Manhattan with upscale atmosphere. $$ price range.,4.9,40.75466482201878,-73.96195994510296
rest_0665,Bistro Brazilian Spot,Brazilian,$$,Brooklyn,Upscale,Brazilian restaurant in Brooklyn with upscale atmosphere. $$ price range.,3.9,40.79768003285106,-73.98892794066737
rest_0666,Bistro Ethiopian Spot,Ethiopian,$$,Queens,Romantic,Ethiopian restaurant in Queens with romantic atmosphere. $$ price range.,3.6,40.77399041207669,-73.90819234478009
rest_0667,Bistro Indian House,Indian,$$,Park Slope,Outdoor seating,Indian restaurant in Park Slope with outdoor seating atmosphere. $$ price range.,3.9,40.72800373295505,-73.9141658323201
rest_0668,Kitchen Greek Spot,Greek,$$$$,Chelsea,Bar atmosphere,Greek restaurant in Chelsea with bar atmosphere atmosphere. $$$$ price range.,4.4,40.77539619035968,-73.91950932231586
rest_0669,The German Place,German,$,Park Slope,Fine Dining,German restaurant in Park Slope with fine dining atmosphere. $ price range.,3.8,40.70180065556005,-73.90371896429261
rest_0670,Cafe Indian Spot,Indian,$,SoHo,Casual,Indian restaurant in SoHo with casual atmosphere. $ price range.,3.3,40.782939466485885,-73.9718478801585
rest_0671,Cafe French House,French,$$$,SoHo,Trendy,French restaurant in SoHo with trendy atmosphere. $$$ price range.,4.9,40.78727538395661,-73.9887419609588
rest_0672,Bistro American Place,American,$$,Park Slope,Casual,American restaurant in Park Slope with casual atmosphere. $$ price range.,4.3,40.70965344701955,-73.97581061717412
rest_0673,Kitchen Mexican Corner,Mexican,$$,Tribeca,Outdoor seating,Mexican restaurant in Tribeca with outdoor seating atmosphere. $$ price range.,5.5,40.701240403627736,-73.95312320345356
rest_0674,Kitchen Turkish Place,Turkish,$$$,Tribeca,Casual,Turkish restaurant in Tribeca with casual atmosphere. $$$ price range.,4.6,40.72972378077086,-73.9700080888493
rest_0675,The German Spot,German,$$$,Park Slope,Casual,German restaurant in Park Slope with casual atmosphere. $$$ price range.,2.7,40.77431931987316,-73.99518571640216
rest_0676,Cafe Thai Corner,Thai,$$$$,Queens,Cozy,Thai restaurant in Queens with cozy atmosphere. $$$$ price range.,4.8,40.78923024981396,-73.98146698204712
rest_0677,Cafe American Corner,American,$$$$,Brooklyn,Fine Dining,American restaurant in Brooklyn with fine dining atmosphere. $$$$ price range.,5.4,40.707896916219084,-73.97604898300905
rest_0678,Kitchen Turkish Spot,Turkish,$,Williamsburg,Casual,Turkish restaurant in Williamsburg with casual atmosphere. $ price range.,4.1,40.706364090928666,-73.91686264856143
rest_0679,Bistro Ethiopian House,Ethiopian,$$$,Brooklyn,Family-friendly,Ethiopian restaurant in Brooklyn with family-friendly atmosphere. $$$ price range.,4.9,40.75989785081772,-73.98850670029404
rest_0680,The Vietnamese Corner,Vietnamese,$$$$,Tribeca,Family-friendly,Vietnamese restaurant in Tribeca with family-friendly atmosphere. $$$$ price range.,4.8,40.787897890028226,-73.94282276479517
rest_0681,Bistro Vietnamese Place,Vietnamese,$,SoHo,Bar atmosphere,Vietnamese restaurant in SoHo with bar atmosphere atmosphere. $ price range.,4.4,40.751744635175505,-73.9569572589679
rest_0682,Cafe Ethiopian Corner,Ethiopian,$$$,Midtown,Cozy,Ethiopian restaurant in Midtown with cozy atmosphere. $$$ price range.,3.5,40.77738796557301,-73.9398076568985
rest_0683,Kitchen Turkish Place,Turkish,$,Park Slope,Family-friendly,Turkish restaurant in Park Slope with family-friendly atmosphere. $ price range.,2.5,40.78925232899548,-73.95566199856208
rest_0684,Zen Garden,Japanese,$$$,Queens,Romantic,Japanese restaurant in Queens with romantic atmosphere. $$$ price range.,5.3,40.75916971623063,-73.92973662269145
rest_0685,Kitchen Greek House,Greek,$$$,Queens,Bar atmosphere,Greek restaurant in Queens with bar atmosphere atmosphere. $$$ price range.,5.1,40.72374334683748,-73.94876362224542
rest_0686,Cafe Mexican House,Mexican,$$$,Astoria,Romantic,Mexican restaurant in Astoria with romantic atmosphere. $$$ price range.,3.8,40.74876670686213,-73.93477757404546
rest_0687,Bistro Vietnamese Spot,Vietnamese,$$$$,Midtown,Upscale,Vietnamese restaurant in Midtown with upscale atmosphere. $$$$ price range.,3.3,40.79505310525862,-73.93993489334517
rest_0688,Nonna Bistro,Italian,$$$,Park Slope,Outdoor seating,Italian restaurant in Park Slope with outdoor seating atmosphere. $$$ price range.,4.0,40.763410403137634,-73.99290677838663
rest_0689,Lucky Garden,Chinese,$$$,SoHo,Romantic,Chinese restaurant in SoHo with romantic atmosphere. $$$ price range.,5.4,40.725439158084185,-73.96381469067948
rest_0690,The Mexican House,Mexican,$$,Park Slope,Outdoor seating,Mexican restaurant in Park Slope with outdoor seating atmosphere. $$ price range.,3.5,40.71400240975533,-73.97231856922087
rest_0691,The Thai Corner,Thai,$$,SoHo,Upscale,Thai restaurant in SoHo with upscale atmosphere. $$ price range.,4.0,40.7971532690901,-73.9668652992897
rest_0692,Cafe Ethiopian House,Ethiopian,$$$$,SoHo,Fine Dining,Ethiopian restaurant in SoHo with fine dining atmosphere. $$$$ price range.,2.9,40.76107800710758,-73.9719316784484
rest_0693,The Brazilian House,Brazilian,$$$,Downtown,Fine Dining,Brazilian restaurant in Downtown with fine dining atmosphere. $$$ price range.,3.9,40.72069925784385,-73.9483427371554
rest_0694,Cafe French Spot,French,$$$,Park Slope,Fine Dining,French restaurant in Park Slope with fine dining atmosphere. $$$ price range.,3.8,40.78025856795798,-73.94279513566308
rest_0695,Kitchen German Spot,German,$$$$,Astoria,Upscale,German restaurant in Astoria with upscale atmosphere. $$$$ price range.,3.4,40.75126677259564,-73.9706511176792
rest_0696,Bella Trattoria,Italian,$$$$,SoHo,Fine Dining,Italian restaurant in SoHo with fine dining atmosphere. $$$$ price range.,3.9,40.70870927667958,-73.93829334838823
rest_0697,Golden House,Chinese,$,Bronx,Outdoor seating,Chinese restaurant in Bronx with outdoor seating atmosphere. $ price range.,4.5,40.71138383934766,-73.96547768571983
rest_0698,Kitchen American Place,American,$,Manhattan,Fast-casual,American restaurant in Manhattan with fast-casual atmosphere. $ price range.,4.9,40.749354658034015,-73.92977412339684
rest_0699,Mario Ristorante,Italian,$$$$,Brooklyn,Outdoor seating,Italian restaurant in Brooklyn with outdoor seating atmosphere. $$$$ price range.,4.0,40.799281683899906,-73.9868510880102
rest_0700,Bistro Spanish Spot,Spanish,$$$,SoHo,Family-friendly,Spanish restaurant in SoHo with family-friendly atmosphere. $$$ price range.,3.4,40.74218281785388,-73.95889789247344
rest_0701,Bella Bistro,Italian,$$,Midtown,Casual,Italian restaurant in Midtown with casual atmosphere. $$ price range.,2.8,40.79076110025565,-73.92859673555331
rest_0702,Bistro Ethiopian Corner,Ethiopian,$,Manhattan,Romantic,Ethiopian restaurant in Manhattan with romantic atmosphere. $ price range.,2.7,40.78237903842213,-73.90449394885151
rest_0703,Cafe German Spot,German,$$,Brooklyn,Family-friendly,German restaurant in Brooklyn with family-friendly atmosphere. $$ price range.,4.7,40.78211982825502,-73.99984348948085
rest_0704,The Thai Place,Thai,$,Brooklyn,Bar atmosphere,Thai restaurant in Brooklyn with bar atmosphere atmosphere. $ price range.,3.6,40.72576072203337,-73.99404752996523
rest_0705,Bistro Ethiopian House,Ethiopian,$,Manhattan,Fine Dining,Ethiopian restaurant in Manhattan with fine dining atmosphere. $ price range.,4.1,40.76037954529494,-73.93134100865075
rest_0706,Cafe Thai Corner,Thai,$$$$,Bronx,Cozy,Thai restaurant in Bronx with cozy atmosphere. $$$$ price range.,3.8,40.74562365089555,-73.9630946978239
rest_0707,Cafe Mexican Spot,Mexican,$$$,Chelsea,Fine Dining,Mexican restaurant in Chelsea with fine dining atmosphere. $$$ price range.,3.3,40.71210250004852,-73.95810522098125
rest_0708,Bistro Lebanese Corner,Lebanese,$$$$,Bronx,Bar atmosphere,Lebanese restaurant in Bronx with bar atmosphere atmosphere. $$$$ price range.,3.9,40.70801800140819,-73.96452287081641
rest_0709,The Greek Spot,Greek,$$$,Williamsburg,Family-friendly,Greek restaurant in Williamsburg with family-friendly atmosphere. $$$ price range.,4.1,40.79417257116189,-73.9331427353277
rest_0710,Bistro Korean Spot,Korean,$$,Tribeca,Upscale,Korean restaurant in Tribeca with upscale atmosphere. $$ price range.,3.1,40.75936607912085,-73.99898688159722
rest_0711,Kitchen Indian Spot,Indian,$$$,Astoria,Fast-casual,Indian restaurant in Astoria with fast-casual atmosphere. $$$ price range.,5.1,40.763609604640955,-73.90867130524238
rest_0712,Cafe American House,American,$$$$,Park Slope,Fine Dining,American restaurant in Park Slope with fine dining atmosphere. $$$$ price range.,4.8,40.772397305546605,-73.98794415835962
rest_0713,Bistro Mediterranean House,Mediterranean,$$,Park Slope,Romantic,Mediterranean restaurant in Park Slope with romantic atmosphere. $$ price range.,4.2,40.79024533072858,-73.99335561556443
rest_0714,Bamboo Ramen,Japanese,$,Park Slope,Casual,Japanese restaurant in Park Slope with casual atmosphere. $ price range.,3.1,40.70117066107309,-73.95779657398724
rest_0715,Imperial Palace,Chinese,$$$,Park Slope,Outdoor seating,Chinese restaurant in Park Slope with outdoor seating atmosphere. $$$ price range.,4.1,40.729504070765415,-73.95139995062024
rest_0716,Bistro Greek Corner,Greek,$$$$,Queens,Bar atmosphere,Greek restaurant in Queens with bar atmosphere atmosphere. $$$$ price range.,3.6,40.712300329512374,-73.94413576035497
rest_0717,The Brazilian Corner,Brazilian,$,Williamsburg,Cozy,Brazilian restaurant in Williamsburg with cozy atmosphere. $ price range.,4.1,40.734316735317265,-73.92708265124506
rest_0718,Cafe French Corner,French,$$,Astoria,Family-friendly,French restaurant in Astoria with family-friendly atmosphere. $$ price range.,4.8,40.76924928266692,-73.95700689226099
rest_0719,Kitchen Lebanese Corner,Lebanese,$$$,Downtown,Romantic,Lebanese restaurant in Downtown with romantic atmosphere. $$$ price range.,4.3,40.767296662239445,-73.97246188257446
rest_0720,Sakura Ramen,Japanese,$$$,Bronx,Romantic,Japanese restaurant in Bronx with romantic atmosphere. $$$ price range.,4.8,40.74464195164016,-73.92016196594817
rest_0721,Kitchen Turkish House,Turkish,$$$,Williamsburg,Fast-casual,Turkish restaurant in Williamsburg with fast-casual atmosphere. $$$ price range.,3.5,40.78224223736682,-73.91424376623388
rest_0722,Lucky House,Chinese,$$$,Midtown,Outdoor seating,Chinese restaurant in Midtown with outdoor seating atmosphere. $$$ price range.,3.9,40.731886681832115,-73.94178012534059
rest_0723,Bistro Ethiopian House,Ethiopian,$$,Williamsburg,Upscale,Ethiopian restaurant in Williamsburg with upscale atmosphere. $$ price range.,4.6,40.737117242343764,-73.93989258331997
rest_0724,Kitchen Turkish Spot,Turkish,$$$,Williamsburg,Romantic,Turkish restaurant in Williamsburg with romantic atmosphere. $$$ price range.,4.8,40.737455288702016,-73.98331397983013
rest_0725,The Greek Corner,Greek,$$$$,Astoria,Bar atmosphere,Greek restaurant in Astoria with bar atmosphere atmosphere. $$$$ price range.,4.9,40.74305293384622,-73.98574058559181
rest_0726,Bistro Brazilian Corner,Brazilian,$$,Queens,Fine Dining,Brazilian restaurant in Queens with fine dining atmosphere. $$ price range.,3.8,40.715445974722336,-73.99745522400943
rest_0727,The Indian Corner,Indian,$$,Brooklyn,Cozy,Indian restaurant in Brooklyn with cozy atmosphere. $$ price range.,4.6,40.76458223862865,-73.93630976825453
rest_0728,Kitchen German Place,German,$$$,Tribeca,Fine Dining,German restaurant in Tribeca with fine dining atmosphere. $$$ price range.,3.6,40.74096288948952,-73.96887825049366
rest_0729,Kitchen Lebanese House,Lebanese,$$,Chelsea,Family-friendly,Lebanese restaurant in Chelsea with family-friendly atmosphere. $$ price range.,3.8,40.7677120639735,-73.93942207505474
rest_0730,Cafe Korean Corner,Korean,$,Brooklyn,Bar atmosphere,Korean restaurant in Brooklyn with bar atmosphere atmosphere. $ price range.,3.0,40.798803596615556,-73.9545998378804
rest_0731,The Turkish Corner,Turkish,$,Chelsea,Family-friendly,Turkish restaurant in Chelsea with family-friendly atmosphere. $ price range.,3.5,40.768827423578024,-73.98594470324217
rest_0732,The Mediterranean Spot,Mediterranean,$$,Park Slope,Upscale,Mediterranean restaurant in Park Slope with upscale atmosphere. $$ price range.,3.6,40.750545511791046,-73.90359825928823
rest_0733,Bamboo House,Japanese,$$,Astoria,Bar atmosphere,Japanese restaurant in Astoria with bar atmosphere atmosphere. $$ price range.,4.0,40.73842067129858,-73.99610039874251
rest_0734,Cafe French Corner,French,$$,Williamsburg,Bar atmosphere,French restaurant in Williamsburg with bar atmosphere atmosphere. $$ price range.,3.9,40.71600249364632,-73.99766479036718
rest_0735,Kitchen Turkish House,Turkish,$$$,Brooklyn,Cozy,Turkish restaurant in Brooklyn with cozy atmosphere. $$$ price range.,3.7,40.77562136139502,-73.95414769911181
rest_0736,The Korean House,Korean,$$$$,Williamsburg,Family-friendly,Korean restaurant in Williamsburg with family-friendly atmosphere. $$$$ price range.,4.4,40.711613896020054,-73.90440811710447
rest_0737,The Thai Corner,Thai,$$$$,Brooklyn,Bar atmosphere,Thai restaurant in Brooklyn with bar atmosphere atmosphere. $$$$ price range.,3.8,40.731396671737734,-73.91115963276914
rest_0738,The Lebanese House,Lebanese,$,Park Slope,Outdoor seating,Lebanese restaurant in Park Slope with outdoor seating atmosphere. $ price range.,4.9,40.79840131632104,-73.97115945621813
rest_0739,The Lebanese Place,Lebanese,$$,Chelsea,Outdoor seating,Lebanese restaurant in Chelsea with outdoor seating atmosphere. $$ price range.,4.3,40.79611354854076,-73.96105181050976
rest_0740,Kitchen Turkish Corner,Turkish,$$$$,Bronx,Casual,Turkish restaurant in Bronx with casual atmosphere. $$$$ price range.,2.7,40.75414076073476,-73.98458549568215
rest_0741,The Lebanese Place,Lebanese,$$$$,Bronx,Bar atmosphere,Lebanese restaurant in Bronx with bar atmosphere atmosphere. $$$$ price range.,3.1,40.7553711485358,-73.945829518759
rest_0742,The Indian Spot,Indian,$$$,Astoria,Romantic,Indian restaurant in Astoria with romantic atmosphere. $$$ price range.,4.5,40.744044135031245,-73.96976667506485
rest_0743,The Ethiopian House,Ethiopian,$$$$,Manhattan,Romantic,Ethiopian restaurant in Manhattan with romantic atmosphere. $$$$ price range.,4.4,40.72593348973171,-73.98053761632951
rest_0744,Kitchen Turkish Corner,Turkish,$,Park Slope,Casual,Turkish restaurant in Park Slope with casual atmosphere. $ price range.,3.9,40.72702476921308,-73.90335826141336
rest_0745,Cafe Vietnamese Place,Vietnamese,$$$$,Bronx,Fine Dining,Vietnamese restaurant in Bronx with fine dining atmosphere. $$$$ price range.,3.6,40.755770882625,-73.96527229609696
rest_0746,Bistro Mediterranean Spot,Mediterranean,$$$,Park Slope,Upscale,Mediterranean restaurant in Park Slope with upscale atmosphere. $$$ price range.,3.1,40.74440437492022,-73.9373765678579
rest_0747,Kitchen Spanish Corner,Spanish,$$,Williamsburg,Outdoor seating,Spanish restaurant in Williamsburg with outdoor seating atmosphere. $$ price range.,4.2,40.748889783179244,-73.95982211993457
rest_0748,Bistro Greek Place,Greek,$$$$,Manhattan,Trendy,Greek restaurant in Manhattan with trendy atmosphere. $$$$ price range.,4.9,40.76206604798246,-73.97986878921776
rest_0749,Kitchen Indian Corner,Indian,$,Tribeca,Romantic,Indian restaurant in Tribeca with romantic atmosphere. $ price range.,5.6,40.73951377432643,-73.99605404671091
rest_0750,Bistro Mexican House,Mexican,$$,Park Slope,Upscale,Mexican restaurant in Park Slope with upscale atmosphere. $$ price range.,6.1,40.72277497361032,-73.90359711528346
rest_0751,The French Corner,French,$$$$,SoHo,Casual,French restaurant in SoHo with casual atmosphere. $$$$ price range.,2.8,40.79094546109372,-73.92778567645442
rest_0752,Bistro Lebanese Corner,Lebanese,$$$$,Midtown,Fine Dining,Lebanese restaurant in Midtown with fine dining atmosphere. $$$$ price range.,4.9,40.71306523438235,-73.92094902057252
rest_0753,Kitchen Greek Place,Greek,$,Chelsea,Casual,Greek restaurant in Chelsea with casual atmosphere. $ price range.,4.1,40.712482081396686,-73.92057893374506
rest_0754,The Turkish Corner,Turkish,$$$,Tribeca,Bar atmosphere,Turkish restaurant in Tribeca with bar atmosphere atmosphere. $$$ price range.,4.5,40.794404209382535,-73.98512040305948
rest_0755,Bistro Lebanese Corner,Lebanese,$$$$,Downtown,Romantic,Lebanese restaurant in Downtown with romantic atmosphere. $$$$ price range.,3.7,40.74626756050654,-73.90190126218374
rest_0756,Golden House,Chinese,$$,Chelsea,Family-friendly,Chinese restaurant in Chelsea with family-friendly atmosphere. $$ price range.,4.9,40.758873152213134,-73.96246700920804
rest_0757,Bistro Korean Place,Korean,$,Brooklyn,Fine Dining,Korean restaurant in Brooklyn with fine dining atmosphere. $ price range.,4.0,40.728578355552585,-73.97967769089139
rest_0758,Cafe Greek House,Greek,$$$$,Williamsburg,Bar atmosphere,Greek restaurant in Williamsburg with bar atmosphere atmosphere. $$$$ price range.,3.5,40.751127546220076,-73.95076745199988
rest_0759,Zen Garden,Japanese,$,Park Slope,Trendy,Japanese restaurant in Park Slope with trendy atmosphere. $ price range.,5.1,40.757727902923314,-73.91344228543755
rest_0760,Kitchen Mediterranean Place,Mediterranean,$$,Chelsea,Romantic,Mediterranean restaurant in Chelsea with romantic atmosphere. $$ price range.,4.0,40.78275189221063,-73.92354722053453
rest_0761,Bella Trattoria,Italian,$$$,Brooklyn,Upscale,Italian restaurant in Brooklyn with upscale atmosphere. $$$ price range.,4.2,40.75735289514556,-73.90439528563881
rest_0762,Bistro Turkish Spot,Turkish,$$$,Bronx,Fine Dining,Turkish restaurant in Bronx with fine dining atmosphere. $$$ price range.,3.8,40.78539619669554,-73.95608501833662
rest_0763,Cafe Brazilian Spot,Brazilian,$$$$,Chelsea,Fast-casual,Brazilian restaurant in Chelsea with fast-casual atmosphere. $$$$ price range.,3.9,40.7846968854207,-73.91069097948046
rest_0764,Kitchen Brazilian House,Brazilian,$$$$,Chelsea,Casual,Brazilian restaurant in Chelsea with casual atmosphere. $$$$ price range.,4.5,40.76265925110932,-73.907361739327
rest_0765,Cafe Mediterranean Spot,Mediterranean,$,Williamsburg,Romantic,Mediterranean restaurant in Williamsburg with romantic atmosphere. $ price range.,1.6,40.70191160944298,-73.95231565316823
rest_0766,The German Spot,German,$$$,Park Slope,Outdoor seating,German restaurant in Park Slope with outdoor seating atmosphere. $$$ price range.,4.9,40.76925324315371,-73.98655648705919
rest_0767,Bistro Korean House,Korean,$$$,Midtown,Upscale,Korean restaurant in Midtown with upscale atmosphere. $$$ price range.,4.8,40.72993955883717,-73.96412844745831
rest_0768,Bistro Ethiopian Corner,Ethiopian,$$,Astoria,Cozy,Ethiopian restaurant in Astoria with cozy atmosphere. $$ price range.,3.5,40.72107049638672,-73.9042551980962
rest_0769,Kitchen Mediterranean Corner,Mediterranean,$$,Tribeca,Romantic,Mediterranean restaurant in Tribeca with romantic atmosphere. $$ price range.,4.7,40.70088632851135,-73.9002179144318
rest_0770,Cafe Korean Corner,Korean,$$,Manhattan,Romantic,Korean restaurant in Manhattan with romantic atmosphere. $$ price range.,4.8,40.72946193963462,-73.99856847223329
rest_0771,The Korean House,Korean,$$$,Brooklyn,Fine Dining,Korean restaurant in Brooklyn with fine dining atmosphere. $$$ price range.,4.4,40.77378695185615,-73.91658554029993
rest_0772,Kitchen Lebanese Spot,Lebanese,$,Park Slope,Casual,Lebanese restaurant in Park Slope with casual atmosphere. $ price range.,3.5,40.77534279222569,-73.92310772178924
rest_0773,Kitchen Vietnamese Corner,Vietnamese,$$$$,Chelsea,Trendy,Vietnamese restaurant in Chelsea with trendy atmosphere. $$$$ price range.,4.3,40.765854051567004,-73.92338840672045
rest_0774,Cafe Turkish House,Turkish,$$$,Williamsburg,Romantic,Turkish restaurant in Williamsburg with romantic atmosphere. $$$ price range.,4.3,40.70886047139697,-73.95123721903329
rest_0775,The Turkish Spot,Turkish,$$$$,Astoria,Outdoor seating,Turkish restaurant in Astoria with outdoor seating atmosphere. $$$$ price range.,4.9,40.70776493346716,-73.95924569689676
rest_0776,Kitchen Spanish Spot,Spanish,$$,Astoria,Fine Dining,Spanish restaurant in Astoria with fine dining atmosphere. $$ price range.,3.5,40.73488205339695,-73.98890019012087
rest_0777,Nonna Trattoria,Italian,$,SoHo,Romantic,Italian restaurant in SoHo with romantic atmosphere. $ price range.,3.9,40.78082352100092,-73.90523119740355
